DateKey,DateInt,MonthName,DayOfWeekName,Year,QuarterOfYear,MonthOfYear,DayOfMonth
2009-02-10 00:00:00.000,20090210,"February","Tuesday",2009,1,2,10
2009-02-11 00:00:00.000,20090211,"February","Wednesday",2009,1,2,11
2009-02-12 00:00:00.000,20090212,"February","Thursday",2009,1,2,12
2009-02-13 00:00:00.000,20090213,"February","Friday",2009,1,2,13
2009-02-14 00:00:00.000,20090214,"February","Saturday",2009,1,2,14
2009-02-15 00:00:00.000,20090215,"February","Sunday",2009,1,2,15
2009-02-16 00:00:00.000,20090216,"February","Monday",2009,1,2,16
2009-02-17 00:00:00.000,20090217,"February","Tuesday",2009,1,2,17
2009-02-18 00:00:00.000,20090218,"February","Wednesday",2009,1,2,18
2009-02-19 00:00:00.000,20090219,"February","Thursday",2009,1,2,19
2009-02-20 00:00:00.000,20090220,"February","Friday",2009,1,2,20
2009-02-21 00:00:00.000,20090221,"February","Saturday",2009,1,2,21
2009-02-22 00:00:00.000,20090222,"February","Sunday",2009,1,2,22
2009-02-23 00:00:00.000,20090223,"February","Monday",2009,1,2,23
2009-02-24 00:00:00.000,20090224,"February","Tuesday",2009,1,2,24
2009-02-25 00:00:00.000,20090225,"February","Wednesday",2009,1,2,25
2009-02-26 00:00:00.000,20090226,"February","Thursday",2009,1,2,26
2009-02-27 00:00:00.000,20090227,"February","Friday",2009,1,2,27
2009-02-28 00:00:00.000,20090228,"February","Saturday",2009,1,2,28
2010-02-01 00:00:00.000,20100201,"February","Monday",2010,1,2,1
2010-02-02 00:00:00.000,20100202,"February","Tuesday",2010,1,2,2
2010-02-03 00:00:00.000,20100203,"February","Wednesday",2010,1,2,3
2010-02-04 00:00:00.000,20100204,"February","Thursday",2010,1,2,4
2010-02-05 00:00:00.000,20100205,"February","Friday",2010,1,2,5
2010-02-06 00:00:00.000,20100206,"February","Saturday",2010,1,2,6
2010-02-07 00:00:00.000,20100207,"February","Sunday",2010,1,2,7
2010-02-08 00:00:00.000,20100208,"February","Monday",2010,1,2,8
2010-02-09 00:00:00.000,20100209,"February","Tuesday",2010,1,2,9
2010-02-10 00:00:00.000,20100210,"February","Wednesday",2010,1,2,10
2010-02-11 00:00:00.000,20100211,"February","Thursday",2010,1,2,11
2010-02-12 00:00:00.000,20100212,"February","Friday",2010,1,2,12
2010-02-13 00:00:00.000,20100213,"February","Saturday",2010,1,2,13
2010-02-14 00:00:00.000,20100214,"February","Sunday",2010,1,2,14
2010-02-15 00:00:00.000,20100215,"February","Monday",2010,1,2,15
2010-02-16 00:00:00.000,20100216,"February","Tuesday",2010,1,2,16
2010-02-17 00:00:00.000,20100217,"February","Wednesday",2010,1,2,17
2010-02-18 00:00:00.000,20100218,"February","Thursday",2010,1,2,18
2010-02-19 00:00:00.000,20100219,"February","Friday",2010,1,2,19
2010-02-20 00:00:00.000,20100220,"February","Saturday",2010,1,2,20
2010-02-21 00:00:00.000,20100221,"February","Sunday",2010,1,2,21
2010-02-22 00:00:00.000,20100222,"February","Monday",2010,1,2,22
2010-02-23 00:00:00.000,20100223,"February","Tuesday",2010,1,2,23
2010-02-24 00:00:00.000,20100224,"February","Wednesday",2010,1,2,24
2010-02-25 00:00:00.000,20100225,"February","Thursday",2010,1,2,25
2010-02-26 00:00:00.000,20100226,"February","Friday",2010,1,2,26
2010-02-27 00:00:00.000,20100227,"February","Saturday",2010,1,2,27
2010-02-28 00:00:00.000,20100228,"February","Sunday",2010,1,2,28
2011-02-01 00:00:00.000,20110201,"February","Tuesday",2011,1,2,1
2011-02-02 00:00:00.000,20110202,"February","Wednesday",2011,1,2,2
2011-02-03 00:00:00.000,20110203,"February","Thursday",2011,1,2,3
2011-02-04 00:00:00.000,20110204,"February","Friday",2011,1,2,4
2011-02-05 00:00:00.000,20110205,"February","Saturday",2011,1,2,5
2011-02-06 00:00:00.000,20110206,"February","Sunday",2011,1,2,6
2011-02-07 00:00:00.000,20110207,"February","Monday",2011,1,2,7
2011-02-08 00:00:00.000,20110208,"February","Tuesday",2011,1,2,8
2011-02-09 00:00:00.000,20110209,"February","Wednesday",2011,1,2,9
2011-02-10 00:00:00.000,20110210,"February","Thursday",2011,1,2,10
2011-02-11 00:00:00.000,20110211,"February","Friday",2011,1,2,11
2011-02-12 00:00:00.000,20110212,"February","Saturday",2011,1,2,12
2011-02-13 00:00:00.000,20110213,"February","Sunday",2011,1,2,13
2011-02-14 00:00:00.000,20110214,"February","Monday",2011,1,2,14
2011-02-15 00:00:00.000,20110215,"February","Tuesday",2011,1,2,15
2011-02-16 00:00:00.000,20110216,"February","Wednesday",2011,1,2,16
2011-02-17 00:00:00.000,20110217,"February","Thursday",2011,1,2,17
2011-02-18 00:00:00.000,20110218,"February","Friday",2011,1,2,18
2011-02-19 00:00:00.000,20110219,"February","Saturday",2011,1,2,19
2011-02-20 00:00:00.000,20110220,"February","Sunday",2011,1,2,20
2011-02-21 00:00:00.000,20110221,"February","Monday",2011,1,2,21
2011-02-22 00:00:00.000,20110222,"February","Tuesday",2011,1,2,22
2011-02-23 00:00:00.000,20110223,"February","Wednesday",2011,1,2,23
2011-02-24 00:00:00.000,20110224,"February","Thursday",2011,1,2,24
2011-02-25 00:00:00.000,20110225,"February","Friday",2011,1,2,25
2011-02-26 00:00:00.000,20110226,"February","Saturday",2011,1,2,26
2011-02-27 00:00:00.000,20110227,"February","Sunday",2011,1,2,27
2011-02-28 00:00:00.000,20110228,"February","Monday",2011,1,2,28
2012-02-01 00:00:00.000,20120201,"February","Wednesday",2012,1,2,1
2012-02-02 00:00:00.000,20120202,"February","Thursday",2012,1,2,2
2012-02-03 00:00:00.000,20120203,"February","Friday",2012,1,2,3
2012-02-04 00:00:00.000,20120204,"February","Saturday",2012,1,2,4
2012-02-05 00:00:00.000,20120205,"February","Sunday",2012,1,2,5
2012-02-06 00:00:00.000,20120206,"February","Monday",2012,1,2,6
2012-02-07 00:00:00.000,20120207,"February","Tuesday",2012,1,2,7
2012-02-08 00:00:00.000,20120208,"February","Wednesday",2012,1,2,8
2012-02-09 00:00:00.000,20120209,"February","Thursday",2012,1,2,9
2012-02-10 00:00:00.000,20120210,"February","Friday",2012,1,2,10
2012-02-11 00:00:00.000,20120211,"February","Saturday",2012,1,2,11
2012-02-12 00:00:00.000,20120212,"February","Sunday",2012,1,2,12
2012-02-13 00:00:00.000,20120213,"February","Monday",2012,1,2,13
2012-02-14 00:00:00.000,20120214,"February","Tuesday",2012,1,2,14
2012-02-15 00:00:00.000,20120215,"February","Wednesday",2012,1,2,15
2012-02-16 00:00:00.000,20120216,"February","Thursday",2012,1,2,16
2012-02-17 00:00:00.000,20120217,"February","Friday",2012,1,2,17
2012-02-18 00:00:00.000,20120218,"February","Saturday",2012,1,2,18
2012-02-19 00:00:00.000,20120219,"February","Sunday",2012,1,2,19
2012-02-20 00:00:00.000,20120220,"February","Monday",2012,1,2,20
2012-02-21 00:00:00.000,20120221,"February","Tuesday",2012,1,2,21
2012-02-22 00:00:00.000,20120222,"February","Wednesday",2012,1,2,22
2012-02-23 00:00:00.000,20120223,"February","Thursday",2012,1,2,23
2012-02-24 00:00:00.000,20120224,"February","Friday",2012,1,2,24
2012-02-25 00:00:00.000,20120225,"February","Saturday",2012,1,2,25
2012-02-26 00:00:00.000,20120226,"February","Sunday",2012,1,2,26
2012-02-27 00:00:00.000,20120227,"February","Monday",2012,1,2,27
2012-02-28 00:00:00.000,20120228,"February","Tuesday",2012,1,2,28
2012-02-29 00:00:00.000,20120229,"February","Wednesday",2012,1,2,29
2013-02-01 00:00:00.000,20130201,"February","Friday",2013,1,2,1
2013-02-02 00:00:00.000,20130202,"February","Saturday",2013,1,2,2
2013-02-03 00:00:00.000,20130203,"February","Sunday",2013,1,2,3
2013-02-04 00:00:00.000,20130204,"February","Monday",2013,1,2,4
2013-02-05 00:00:00.000,20130205,"February","Tuesday",2013,1,2,5
2013-02-06 00:00:00.000,20130206,"February","Wednesday",2013,1,2,6
2013-02-07 00:00:00.000,20130207,"February","Thursday",2013,1,2,7
2013-02-08 00:00:00.000,20130208,"February","Friday",2013,1,2,8
2013-02-09 00:00:00.000,20130209,"February","Saturday",2013,1,2,9
2013-02-10 00:00:00.000,20130210,"February","Sunday",2013,1,2,10
2013-02-11 00:00:00.000,20130211,"February","Monday",2013,1,2,11
2013-02-12 00:00:00.000,20130212,"February","Tuesday",2013,1,2,12
2013-02-13 00:00:00.000,20130213,"February","Wednesday",2013,1,2,13
2013-02-14 00:00:00.000,20130214,"February","Thursday",2013,1,2,14
2013-02-15 00:00:00.000,20130215,"February","Friday",2013,1,2,15
2013-02-16 00:00:00.000,20130216,"February","Saturday",2013,1,2,16
2013-02-17 00:00:00.000,20130217,"February","Sunday",2013,1,2,17
2013-02-18 00:00:00.000,20130218,"February","Monday",2013,1,2,18
2013-02-19 00:00:00.000,20130219,"February","Tuesday",2013,1,2,19
2013-02-20 00:00:00.000,20130220,"February","Wednesday",2013,1,2,20
2013-02-21 00:00:00.000,20130221,"February","Thursday",2013,1,2,21
2013-02-22 00:00:00.000,20130222,"February","Friday",2013,1,2,22
2013-02-23 00:00:00.000,20130223,"February","Saturday",2013,1,2,23
2013-02-24 00:00:00.000,20130224,"February","Sunday",2013,1,2,24
2013-02-25 00:00:00.000,20130225,"February","Monday",2013,1,2,25
2013-02-26 00:00:00.000,20130226,"February","Tuesday",2013,1,2,26
2013-02-27 00:00:00.000,20130227,"February","Wednesday",2013,1,2,27
2013-02-28 00:00:00.000,20130228,"February","Thursday",2013,1,2,28
2014-02-01 00:00:00.000,20140201,"February","Saturday",2014,1,2,1
2014-02-02 00:00:00.000,20140202,"February","Sunday",2014,1,2,2
2014-02-03 00:00:00.000,20140203,"February","Monday",2014,1,2,3
2014-02-04 00:00:00.000,20140204,"February","Tuesday",2014,1,2,4
2014-02-05 00:00:00.000,20140205,"February","Wednesday",2014,1,2,5
2014-02-06 00:00:00.000,20140206,"February","Thursday",2014,1,2,6
2014-02-07 00:00:00.000,20140207,"February","Friday",2014,1,2,7
2014-02-08 00:00:00.000,20140208,"February","Saturday",2014,1,2,8
2014-02-09 00:00:00.000,20140209,"February","Sunday",2014,1,2,9
2014-02-10 00:00:00.000,20140210,"February","Monday",2014,1,2,10
2014-02-11 00:00:00.000,20140211,"February","Tuesday",2014,1,2,11
2014-02-12 00:00:00.000,20140212,"February","Wednesday",2014,1,2,12
2014-02-13 00:00:00.000,20140213,"February","Thursday",2014,1,2,13
2014-02-14 00:00:00.000,20140214,"February","Friday",2014,1,2,14
2014-02-15 00:00:00.000,20140215,"February","Saturday",2014,1,2,15
2014-02-16 00:00:00.000,20140216,"February","Sunday",2014,1,2,16
2014-02-17 00:00:00.000,20140217,"February","Monday",2014,1,2,17
2014-02-18 00:00:00.000,20140218,"February","Tuesday",2014,1,2,18
2014-02-19 00:00:00.000,20140219,"February","Wednesday",2014,1,2,19
2014-02-20 00:00:00.000,20140220,"February","Thursday",2014,1,2,20
2014-02-21 00:00:00.000,20140221,"February","Friday",2014,1,2,21
2014-02-22 00:00:00.000,20140222,"February","Saturday",2014,1,2,22
2014-02-23 00:00:00.000,20140223,"February","Sunday",2014,1,2,23
2014-02-24 00:00:00.000,20140224,"February","Monday",2014,1,2,24
2014-02-25 00:00:00.000,20140225,"February","Tuesday",2014,1,2,25
2014-02-26 00:00:00.000,20140226,"February","Wednesday",2014,1,2,26
2014-02-27 00:00:00.000,20140227,"February","Thursday",2014,1,2,27
2014-02-28 00:00:00.000,20140228,"February","Friday",2014,1,2,28
2015-02-01 00:00:00.000,20150201,"February","Sunday",2015,1,2,1
2015-02-02 00:00:00.000,20150202,"February","Monday",2015,1,2,2
2015-02-03 00:00:00.000,20150203,"February","Tuesday",2015,1,2,3
2015-02-04 00:00:00.000,20150204,"February","Wednesday",2015,1,2,4
2015-02-05 00:00:00.000,20150205,"February","Thursday",2015,1,2,5
2015-02-06 00:00:00.000,20150206,"February","Friday",2015,1,2,6
2015-02-07 00:00:00.000,20150207,"February","Saturday",2015,1,2,7
2015-02-08 00:00:00.000,20150208,"February","Sunday",2015,1,2,8
2015-02-09 00:00:00.000,20150209,"February","Monday",2015,1,2,9
2015-02-10 00:00:00.000,20150210,"February","Tuesday",2015,1,2,10
2015-02-11 00:00:00.000,20150211,"February","Wednesday",2015,1,2,11
2015-02-12 00:00:00.000,20150212,"February","Thursday",2015,1,2,12
2015-02-13 00:00:00.000,20150213,"February","Friday",2015,1,2,13
2015-02-14 00:00:00.000,20150214,"February","Saturday",2015,1,2,14
2015-02-15 00:00:00.000,20150215,"February","Sunday",2015,1,2,15
2015-02-16 00:00:00.000,20150216,"February","Monday",2015,1,2,16
2015-02-17 00:00:00.000,20150217,"February","Tuesday",2015,1,2,17
2015-02-18 00:00:00.000,20150218,"February","Wednesday",2015,1,2,18
2015-02-19 00:00:00.000,20150219,"February","Thursday",2015,1,2,19
2015-02-20 00:00:00.000,20150220,"February","Friday",2015,1,2,20
2015-02-21 00:00:00.000,20150221,"February","Saturday",2015,1,2,21
2015-02-22 00:00:00.000,20150222,"February","Sunday",2015,1,2,22
2015-02-23 00:00:00.000,20150223,"February","Monday",2015,1,2,23
2015-02-24 00:00:00.000,20150224,"February","Tuesday",2015,1,2,24
2015-02-25 00:00:00.000,20150225,"February","Wednesday",2015,1,2,25
2015-02-26 00:00:00.000,20150226,"February","Thursday",2015,1,2,26
2015-02-27 00:00:00.000,20150227,"February","Friday",2015,1,2,27
2015-02-28 00:00:00.000,20150228,"February","Saturday",2015,1,2,28
2016-02-01 00:00:00.000,20160201,"February","Monday",2016,1,2,1
2016-02-02 00:00:00.000,20160202,"February","Tuesday",2016,1,2,2
2016-02-03 00:00:00.000,20160203,"February","Wednesday",2016,1,2,3
2016-02-04 00:00:00.000,20160204,"February","Thursday",2016,1,2,4
2016-02-05 00:00:00.000,20160205,"February","Friday",2016,1,2,5
2016-02-06 00:00:00.000,20160206,"February","Saturday",2016,1,2,6
2016-02-07 00:00:00.000,20160207,"February","Sunday",2016,1,2,7
2016-02-08 00:00:00.000,20160208,"February","Monday",2016,1,2,8
2016-02-09 00:00:00.000,20160209,"February","Tuesday",2016,1,2,9
2016-02-10 00:00:00.000,20160210,"February","Wednesday",2016,1,2,10
2016-02-11 00:00:00.000,20160211,"February","Thursday",2016,1,2,11
2016-02-12 00:00:00.000,20160212,"February","Friday",2016,1,2,12
2016-02-13 00:00:00.000,20160213,"February","Saturday",2016,1,2,13
2016-02-14 00:00:00.000,20160214,"February","Sunday",2016,1,2,14
2016-02-15 00:00:00.000,20160215,"February","Monday",2016,1,2,15
2016-02-16 00:00:00.000,20160216,"February","Tuesday",2016,1,2,16
2016-02-17 00:00:00.000,20160217,"February","Wednesday",2016,1,2,17
2016-02-18 00:00:00.000,20160218,"February","Thursday",2016,1,2,18
2016-02-19 00:00:00.000,20160219,"February","Friday",2016,1,2,19
2016-02-20 00:00:00.000,20160220,"February","Saturday",2016,1,2,20
2016-02-21 00:00:00.000,20160221,"February","Sunday",2016,1,2,21
2016-02-22 00:00:00.000,20160222,"February","Monday",2016,1,2,22
2016-02-23 00:00:00.000,20160223,"February","Tuesday",2016,1,2,23
2016-02-24 00:00:00.000,20160224,"February","Wednesday",2016,1,2,24
2016-02-25 00:00:00.000,20160225,"February","Thursday",2016,1,2,25
2016-02-26 00:00:00.000,20160226,"February","Friday",2016,1,2,26
2016-02-27 00:00:00.000,20160227,"February","Saturday",2016,1,2,27
2016-02-28 00:00:00.000,20160228,"February","Sunday",2016,1,2,28
2016-02-29 00:00:00.000,20160229,"February","Monday",2016,1,2,29
2017-02-01 00:00:00.000,20170201,"February","Wednesday",2017,1,2,1
2017-02-02 00:00:00.000,20170202,"February","Thursday",2017,1,2,2
2017-02-03 00:00:00.000,20170203,"February","Friday",2017,1,2,3
2017-02-04 00:00:00.000,20170204,"February","Saturday",2017,1,2,4
2017-02-05 00:00:00.000,20170205,"February","Sunday",2017,1,2,5
2017-02-06 00:00:00.000,20170206,"February","Monday",2017,1,2,6
2017-02-07 00:00:00.000,20170207,"February","Tuesday",2017,1,2,7
2017-02-08 00:00:00.000,20170208,"February","Wednesday",2017,1,2,8
2017-02-09 00:00:00.000,20170209,"February","Thursday",2017,1,2,9
2017-02-10 00:00:00.000,20170210,"February","Friday",2017,1,2,10
2017-02-11 00:00:00.000,20170211,"February","Saturday",2017,1,2,11
2017-02-12 00:00:00.000,20170212,"February","Sunday",2017,1,2,12
2017-02-13 00:00:00.000,20170213,"February","Monday",2017,1,2,13
2017-02-14 00:00:00.000,20170214,"February","Tuesday",2017,1,2,14
2017-02-15 00:00:00.000,20170215,"February","Wednesday",2017,1,2,15
2017-02-16 00:00:00.000,20170216,"February","Thursday",2017,1,2,16
2017-02-17 00:00:00.000,20170217,"February","Friday",2017,1,2,17
2017-02-18 00:00:00.000,20170218,"February","Saturday",2017,1,2,18
2017-02-19 00:00:00.000,20170219,"February","Sunday",2017,1,2,19
2017-02-20 00:00:00.000,20170220,"February","Monday",2017,1,2,20
2017-02-21 00:00:00.000,20170221,"February","Tuesday",2017,1,2,21
2017-02-22 00:00:00.000,20170222,"February","Wednesday",2017,1,2,22
2017-02-23 00:00:00.000,20170223,"February","Thursday",2017,1,2,23
2017-02-24 00:00:00.000,20170224,"February","Friday",2017,1,2,24
2017-02-25 00:00:00.000,20170225,"February","Saturday",2017,1,2,25
2017-02-26 00:00:00.000,20170226,"February","Sunday",2017,1,2,26
2017-02-27 00:00:00.000,20170227,"February","Monday",2017,1,2,27
2017-02-28 00:00:00.000,20170228,"February","Tuesday",2017,1,2,28
2018-02-01 00:00:00.000,20180201,"February","Thursday",2018,1,2,1
2018-02-02 00:00:00.000,20180202,"February","Friday",2018,1,2,2
2018-02-03 00:00:00.000,20180203,"February","Saturday",2018,1,2,3
2018-02-04 00:00:00.000,20180204,"February","Sunday",2018,1,2,4
2018-02-05 00:00:00.000,20180205,"February","Monday",2018,1,2,5
2018-02-06 00:00:00.000,20180206,"February","Tuesday",2018,1,2,6
2018-02-07 00:00:00.000,20180207,"February","Wednesday",2018,1,2,7
2018-02-08 00:00:00.000,20180208,"February","Thursday",2018,1,2,8
2018-02-09 00:00:00.000,20180209,"February","Friday",2018,1,2,9
2018-02-10 00:00:00.000,20180210,"February","Saturday",2018,1,2,10
2018-02-11 00:00:00.000,20180211,"February","Sunday",2018,1,2,11
2018-02-12 00:00:00.000,20180212,"February","Monday",2018,1,2,12
2018-02-13 00:00:00.000,20180213,"February","Tuesday",2018,1,2,13
2018-02-14 00:00:00.000,20180214,"February","Wednesday",2018,1,2,14
2018-02-15 00:00:00.000,20180215,"February","Thursday",2018,1,2,15
2018-02-16 00:00:00.000,20180216,"February","Friday",2018,1,2,16
2018-02-17 00:00:00.000,20180217,"February","Saturday",2018,1,2,17
2018-02-18 00:00:00.000,20180218,"February","Sunday",2018,1,2,18
2018-02-19 00:00:00.000,20180219,"February","Monday",2018,1,2,19
2018-02-20 00:00:00.000,20180220,"February","Tuesday",2018,1,2,20
2018-02-21 00:00:00.000,20180221,"February","Wednesday",2018,1,2,21
2018-02-22 00:00:00.000,20180222,"February","Thursday",2018,1,2,22
2018-02-23 00:00:00.000,20180223,"February","Friday",2018,1,2,23
2018-02-24 00:00:00.000,20180224,"February","Saturday",2018,1,2,24
2018-02-25 00:00:00.000,20180225,"February","Sunday",2018,1,2,25
2018-02-26 00:00:00.000,20180226,"February","Monday",2018,1,2,26
2018-02-27 00:00:00.000,20180227,"February","Tuesday",2018,1,2,27
2018-02-28 00:00:00.000,20180228,"February","Wednesday",2018,1,2,28
2005-03-01 00:00:00.000,20050301,"March","Tuesday",2005,1,3,1
2005-03-02 00:00:00.000,20050302,"March","Wednesday",2005,1,3,2
2005-03-04 00:00:00.000,20050304,"March","Friday",2005,1,3,4
2005-03-05 00:00:00.000,20050305,"March","Saturday",2005,1,3,5
2005-03-06 00:00:00.000,20050306,"March","Sunday",2005,1,3,6
2005-03-07 00:00:00.000,20050307,"March","Monday",2005,1,3,7
2005-03-08 00:00:00.000,20050308,"March","Tuesday",2005,1,3,8
2005-03-09 00:00:00.000,20050309,"March","Wednesday",2005,1,3,9
2005-03-11 00:00:00.000,20050311,"March","Friday",2005,1,3,11
2005-03-12 00:00:00.000,20050312,"March","Saturday",2005,1,3,12
2005-03-13 00:00:00.000,20050313,"March","Sunday",2005,1,3,13
2005-03-14 00:00:00.000,20050314,"March","Monday",2005,1,3,14
2005-03-15 00:00:00.000,20050315,"March","Tuesday",2005,1,3,15
2005-03-16 00:00:00.000,20050316,"March","Wednesday",2005,1,3,16
2005-03-18 00:00:00.000,20050318,"March","Friday",2005,1,3,18
2005-03-19 00:00:00.000,20050319,"March","Saturday",2005,1,3,19
2005-03-20 00:00:00.000,20050320,"March","Sunday",2005,1,3,20
2005-03-21 00:00:00.000,20050321,"March","Monday",2005,1,3,21
2005-03-22 00:00:00.000,20050322,"March","Tuesday",2005,1,3,22
2005-03-23 00:00:00.000,20050323,"March","Wednesday",2005,1,3,23
2005-03-25 00:00:00.000,20050325,"March","Friday",2005,1,3,25
2005-03-26 00:00:00.000,20050326,"March","Saturday",2005,1,3,26
2005-03-27 00:00:00.000,20050327,"March","Sunday",2005,1,3,27
2005-03-28 00:00:00.000,20050328,"March","Monday",2005,1,3,28
2005-03-29 00:00:00.000,20050329,"March","Tuesday",2005,1,3,29
2005-03-30 00:00:00.000,20050330,"March","Wednesday",2005,1,3,30
2006-03-01 00:00:00.000,20060301,"March","Wednesday",2006,1,3,1
2006-03-03 00:00:00.000,20060303,"March","Friday",2006,1,3,3
2006-03-04 00:00:00.000,20060304,"March","Saturday",2006,1,3,4
2006-03-05 00:00:00.000,20060305,"March","Sunday",2006,1,3,5
2006-03-06 00:00:00.000,20060306,"March","Monday",2006,1,3,6
2006-03-07 00:00:00.000,20060307,"March","Tuesday",2006,1,3,7
2006-03-08 00:00:00.000,20060308,"March","Wednesday",2006,1,3,8
2006-03-10 00:00:00.000,20060310,"March","Friday",2006,1,3,10
2006-03-11 00:00:00.000,20060311,"March","Saturday",2006,1,3,11
2006-03-12 00:00:00.000,20060312,"March","Sunday",2006,1,3,12
2006-03-13 00:00:00.000,20060313,"March","Monday",2006,1,3,13
2006-03-14 00:00:00.000,20060314,"March","Tuesday",2006,1,3,14
2006-03-15 00:00:00.000,20060315,"March","Wednesday",2006,1,3,15
2006-03-17 00:00:00.000,20060317,"March","Friday",2006,1,3,17
2006-03-18 00:00:00.000,20060318,"March","Saturday",2006,1,3,18
2006-03-19 00:00:00.000,20060319,"March","Sunday",2006,1,3,19
2006-03-20 00:00:00.000,20060320,"March","Monday",2006,1,3,20
2006-03-21 00:00:00.000,20060321,"March","Tuesday",2006,1,3,21
2006-03-22 00:00:00.000,20060322,"March","Wednesday",2006,1,3,22
2006-03-24 00:00:00.000,20060324,"March","Friday",2006,1,3,24
2006-03-25 00:00:00.000,20060325,"March","Saturday",2006,1,3,25
2006-03-26 00:00:00.000,20060326,"March","Sunday",2006,1,3,26
2006-03-27 00:00:00.000,20060327,"March","Monday",2006,1,3,27
2006-03-28 00:00:00.000,20060328,"March","Tuesday",2006,1,3,28
2006-03-29 00:00:00.000,20060329,"March","Wednesday",2006,1,3,29
2006-03-31 00:00:00.000,20060331,"March","Friday",2006,1,3,31
2007-03-02 00:00:00.000,20070302,"March","Friday",2007,1,3,2
2007-03-03 00:00:00.000,20070303,"March","Saturday",2007,1,3,3
2007-03-04 00:00:00.000,20070304,"March","Sunday",2007,1,3,4
2007-03-05 00:00:00.000,20070305,"March","Monday",2007,1,3,5
2007-03-06 00:00:00.000,20070306,"March","Tuesday",2007,1,3,6
2007-03-07 00:00:00.000,20070307,"March","Wednesday",2007,1,3,7
2007-03-09 00:00:00.000,20070309,"March","Friday",2007,1,3,9
2007-03-10 00:00:00.000,20070310,"March","Saturday",2007,1,3,10
2007-03-11 00:00:00.000,20070311,"March","Sunday",2007,1,3,11
2007-03-12 00:00:00.000,20070312,"March","Monday",2007,1,3,12
2007-03-13 00:00:00.000,20070313,"March","Tuesday",2007,1,3,13
2007-03-14 00:00:00.000,20070314,"March","Wednesday",2007,1,3,14
2007-03-16 00:00:00.000,20070316,"March","Friday",2007,1,3,16
2007-03-17 00:00:00.000,20070317,"March","Saturday",2007,1,3,17
2007-03-18 00:00:00.000,20070318,"March","Sunday",2007,1,3,18
2007-03-19 00:00:00.000,20070319,"March","Monday",2007,1,3,19
2007-03-20 00:00:00.000,20070320,"March","Tuesday",2007,1,3,20
2007-03-21 00:00:00.000,20070321,"March","Wednesday",2007,1,3,21
2007-03-23 00:00:00.000,20070323,"March","Friday",2007,1,3,23
2007-03-24 00:00:00.000,20070324,"March","Saturday",2007,1,3,24
2007-03-25 00:00:00.000,20070325,"March","Sunday",2007,1,3,25
2007-03-26 00:00:00.000,20070326,"March","Monday",2007,1,3,26
2007-03-27 00:00:00.000,20070327,"March","Tuesday",2007,1,3,27
2007-03-28 00:00:00.000,20070328,"March","Wednesday",2007,1,3,28
2007-03-30 00:00:00.000,20070330,"March","Friday",2007,1,3,30
2007-03-31 00:00:00.000,20070331,"March","Saturday",2007,1,3,31
2008-03-01 00:00:00.000,20080301,"March","Saturday",2008,1,3,1
2008-03-02 00:00:00.000,20080302,"March","Sunday",2008,1,3,2
2008-03-03 00:00:00.000,20080303,"March","Monday",2008,1,3,3
2008-03-04 00:00:00.000,20080304,"March","Tuesday",2008,1,3,4
2008-03-05 00:00:00.000,20080305,"March","Wednesday",2008,1,3,5
2008-03-07 00:00:00.000,20080307,"March","Friday",2008,1,3,7
2008-03-08 00:00:00.000,20080308,"March","Saturday",2008,1,3,8
2008-03-09 00:00:00.000,20080309,"March","Sunday",2008,1,3,9
2008-03-10 00:00:00.000,20080310,"March","Monday",2008,1,3,10
2008-03-11 00:00:00.000,20080311,"March","Tuesday",2008,1,3,11
2008-03-12 00:00:00.000,20080312,"March","Wednesday",2008,1,3,12
2008-03-14 00:00:00.000,20080314,"March","Friday",2008,1,3,14
2008-03-15 00:00:00.000,20080315,"March","Saturday",2008,1,3,15
2008-03-16 00:00:00.000,20080316,"March","Sunday",2008,1,3,16
2008-03-17 00:00:00.000,20080317,"March","Monday",2008,1,3,17
2008-03-18 00:00:00.000,20080318,"March","Tuesday",2008,1,3,18
2008-03-19 00:00:00.000,20080319,"March","Wednesday",2008,1,3,19
2008-03-21 00:00:00.000,20080321,"March","Friday",2008,1,3,21
2008-03-22 00:00:00.000,20080322,"March","Saturday",2008,1,3,22
2008-03-23 00:00:00.000,20080323,"March","Sunday",2008,1,3,23
2008-03-24 00:00:00.000,20080324,"March","Monday",2008,1,3,24
2008-03-25 00:00:00.000,20080325,"March","Tuesday",2008,1,3,25
2008-03-26 00:00:00.000,20080326,"March","Wednesday",2008,1,3,26
2008-03-28 00:00:00.000,20080328,"March","Friday",2008,1,3,28
2008-03-29 00:00:00.000,20080329,"March","Saturday",2008,1,3,29
2008-03-30 00:00:00.000,20080330,"March","Sunday",2008,1,3,30
2008-03-31 00:00:00.000,20080331,"March","Monday",2008,1,3,31
2009-03-01 00:00:00.000,20090301,"March","Sunday",2009,1,3,1
2009-03-02 00:00:00.000,20090302,"March","Monday",2009,1,3,2
2009-03-03 00:00:00.000,20090303,"March","Tuesday",2009,1,3,3
2009-03-04 00:00:00.000,20090304,"March","Wednesday",2009,1,3,4
2009-03-06 00:00:00.000,20090306,"March","Friday",2009,1,3,6
2009-03-07 00:00:00.000,20090307,"March","Saturday",2009,1,3,7
2009-03-08 00:00:00.000,20090308,"March","Sunday",2009,1,3,8
2009-03-09 00:00:00.000,20090309,"March","Monday",2009,1,3,9
2009-03-10 00:00:00.000,20090310,"March","Tuesday",2009,1,3,10
